order_item_id,order_id,menu_item_id,quantity,item_price,subtotal
9111,3671,3658,2,180,360
9112,3672,241,2,100,200
9113,3672,240,2,350,700
9114,3673,2453,3,250,750
9115,3673,2446,3,200,600
9116,3674,2570,3,180,540
9117,3674,2573,1,400,400
9118,3674,2575,2,300,600
9119,3674,2569,3,500,1500
9120,3675,332,3,300,900
9121,3675,338,1,450,450
9122,3675,337,3,220,660
9123,3676,3123,2,280,560
9124,3676,3120,3,150,450
9125,3677,2123,2,100,200
9126,3678,776,3,180,540
9127,3678,778,1,300,300
9128,3679,345,3,100,300
9129,3679,340,2,450,900
9130,3679,339,3,220,660
9131,3679,342,2,250,500
9132,3680,950,3,300,900
9133,3680,948,1,120,120
9134,3680,946,3,80,240
9135,3681,240,3,350,1050
9136,3681,241,1,100,100
9137,3682,1233,1,500,500
9138,3682,1234,1,350,350
9139,3682,1231,2,500,1000
9140,3682,1239,2,300,600
9141,3683,2862,1,200,200
9142,3683,2860,3,220,660
9143,3684,190,1,200,200
9144,3684,188,2,220,440
9145,3684,186,3,250,750
9146,3684,187,2,150,300
9147,3685,636,1,220,220
9148,3686,1728,3,250,750
9149,3686,1733,1,250,250
9150,3686,1732,3,500,1500
9151,3686,1729,1,180,180
9152,3687,158,3,120,360
9153,3687,156,2,250,500
9154,3687,159,3,150,450
9155,3687,157,2,400,800
9156,3688,3335,1,450,450
9157,3688,3337,3,120,360
9158,3688,3336,3,220,660
9159,3688,3330,2,280,560
9160,3689,2443,1,450,450
9161,3689,2437,2,150,300
9162,3689,2441,1,400,400
9163,3689,2440,3,220,660
9164,3690,986,2,150,300
9165,3690,988,1,450,450
9166,3690,983,3,200,600
9167,3691,882,1,120,120
9168,3691,880,1,80,80
9169,3692,214,3,180,540
9170,3692,218,2,100,200
9171,3692,213,3,450,1350
9172,3693,2080,2,450,900
9173,3693,2079,2,250,500
9174,3693,2077,1,250,250
9175,3694,2248,2,500,1000
9176,3694,2250,2,350,700
9177,3695,2632,2,200,400
9178,3695,2631,2,120,240
9179,3696,2569,2,500,1000
9180,3696,2571,2,80,160
9181,3696,2575,2,300,600
9182,3697,156,3,250,750
9183,3698,777,3,120,360
9184,3698,783,3,300,900
9185,3699,3738,3,450,1350
9186,3700,451,2,300,600
9187,3700,454,1,200,200
9188,3700,453,3,450,1350
9189,3701,2254,2,250,500
9190,3701,2258,3,500,1500
9191,3701,2255,3,250,750
9192,3701,2261,2,150,300
9193,3702,788,1,200,200
9194,3703,2435,3,350,1050
9195,3703,2445,2,120,240
9196,3703,2444,3,450,1350
9197,3703,2441,1,400,400
9198,3704,4296,3,120,360
9199,3704,4294,2,180,360
9200,3704,4293,2,100,200
9201,3704,4292,1,80,80
9202,3705,3215,3,120,360
9203,3706,577,1,500,500
9204,3706,572,1,250,250
9205,3706,576,2,100,200
9206,3706,571,2,280,560
9207,3707,2705,3,250,750
9208,3707,2707,2,80,160
9209,3707,2706,3,400,1200
9210,3708,47,3,100,300
9211,3708,43,1,150,150
9212,3708,42,3,100,300
9213,3709,1874,3,100,300
9214,3709,1876,2,500,1000
9215,3709,1875,3,300,900
9216,3710,2495,3,200,600
9217,3710,2488,2,500,1000
9218,3711,886,2,350,700
9219,3711,885,1,500,500
9220,3711,891,2,200,400
9221,3711,889,3,280,840
9222,3712,3038,1,280,280
9223,3712,3035,2,450,900
9224,3712,3037,2,250,500
9225,3713,3901,2,120,240
9226,3714,1564,3,80,240
9227,3714,1566,2,350,700
9228,3715,1128,1,220,220
9229,3715,1131,1,120,120
9230,3716,2533,2,220,440
9231,3716,2531,2,180,360
9232,3716,2534,3,350,1050
9233,3716,2530,1,250,250
9234,3717,3645,2,400,800
9235,3717,3644,1,150,150
9236,3717,3647,3,350,1050
9237,3717,3642,3,280,840
9238,3718,2567,2,200,400
9239,3718,2558,1,450,450
9240,3718,2563,3,200,600
9241,3718,2564,1,280,280
9242,3719,578,2,250,500
9243,3719,571,2,280,560
9244,3719,572,2,250,500
9245,3720,3241,1,80,80
9246,3720,3245,2,400,800
9247,3720,3242,2,400,800
9248,3720,3247,1,500,500
9249,3721,786,1,300,300
9250,3721,790,1,300,300
9251,3722,720,1,280,280
9252,3723,1153,1,280,280
9253,3723,1158,1,180,180
9254,3723,1155,1,200,200
9255,3723,1162,1,450,450
9256,3724,59,2,250,500
9257,3724,56,2,250,500
9258,3724,58,1,280,280
9259,3725,2868,1,280,280
9260,3726,1191,1,100,100
9261,3726,1193,3,220,660
9262,3727,244,3,80,240
9263,3727,245,2,250,500
9264,3727,246,1,100,100
9265,3727,247,1,80,80
9266,3728,772,1,250,250
9267,3728,774,1,180,180
9268,3729,3029,1,200,200
9269,3729,3030,1,280,280
9270,3729,3031,3,80,240
9271,3730,135,3,350,1050
9272,3730,131,3,100,300
9273,3730,140,2,150,300
9274,3730,133,1,100,100
9275,3731,3132,3,80,240
9276,3732,3861,3,120,360
9277,3733,327,3,250,750
9278,3734,789,3,300,900
9279,3734,786,2,300,600
9280,3734,788,3,200,600
9281,3734,790,2,300,600
9282,3735,2394,3,350,1050
9283,3736,72,3,150,450
9284,3736,75,3,300,900
9285,3736,73,3,250,750
9286,3737,3469,2,150,300
9287,3737,3465,1,300,300
9288,3738,2348,2,180,360
9289,3738,2349,2,150,300
9290,3738,2351,2,300,600
9291,3739,942,2,400,800
9292,3739,943,1,350,350
9293,3740,3523,3,450,1350
9294,3740,3527,2,150,300
9295,3740,3524,1,400,400
9296,3741,3275,2,150,300
9297,3741,3279,1,200,200
9298,3741,3276,3,120,360
9299,3742,2177,3,500,1500
9300,3742,2170,1,500,500
9301,3742,2179,1,500,500
9302,3743,3141,3,100,300
9303,3743,3139,2,350,700
9304,3743,3143,1,200,200
9305,3743,3144,3,100,300
9306,3744,3461,1,100,100
9307,3745,633,1,250,250
9308,3745,631,3,180,540
9309,3745,630,2,280,560
9310,3746,745,3,350,1050
9311,3747,3888,3,250,750
9312,3747,3886,1,200,200
9313,3747,3889,1,80,80
9314,3748,1489,3,100,300
9315,3749,430,2,100,200
9316,3749,428,2,120,240
9317,3750,3167,2,80,160
9318,3751,3849,2,120,240
9319,3751,3855,1,250,250
9320,3751,3845,3,400,1200
9321,3752,2409,2,180,360
9322,3753,1402,1,80,80
9323,3753,1396,1,120,120
9324,3753,1401,1,80,80
9325,3754,3992,2,280,560
9326,3754,3994,2,400,800
9327,3754,3996,1,400,400
9328,3754,3993,2,80,160
9329,3755,2742,1,300,300
9330,3755,2743,1,200,200
9331,3755,2741,3,220,660
9332,3756,2188,3,250,750
9333,3756,2181,1,500,500
9334,3756,2180,3,200,600
9335,3756,2186,3,250,750
9336,3757,1808,1,180,180
9337,3758,2745,2,280,560
9338,3758,2738,1,500,500
9339,3759,2529,3,100,300
9340,3759,2523,1,150,150
9341,3759,2526,2,150,300
9342,3759,2528,2,350,700
9343,3760,2676,2,220,440
9344,3760,2674,2,120,240
9345,3760,2675,2,120,240
9346,3760,2673,1,400,400
9347,3761,1072,3,220,660
9348,3762,365,2,150,300
9349,3762,368,2,200,400
9350,3762,367,2,500,1000
9351,3762,366,3,250,750
9352,3763,1778,2,120,240
9353,3764,2555,2,100,200
9354,3765,3698,1,300,300
9355,3766,4069,2,80,160
9356,3767,4264,3,200,600
9357,3767,4262,2,300,600
9358,3768,655,1,220,220
9359,3768,656,3,350,1050
9360,3768,657,3,350,1050
9361,3769,931,1,150,150
9362,3770,402,2,120,240
9363,3770,396,2,500,1000
9364,3770,397,3,350,1050
9365,3770,399,3,250,750
9366,3771,1711,1,350,350
9367,3771,1713,2,350,700
9368,3771,1715,1,300,300
9369,3772,604,3,120,360
9370,3772,603,2,300,600
9371,3772,605,3,400,1200
9372,3772,609,1,180,180
9373,3773,225,2,250,500
9374,3774,2559,2,200,400
9375,3774,2561,1,150,150
9376,3774,2566,2,200,400
9377,3774,2565,3,350,1050
9378,3775,3643,3,200,600
9379,3775,3644,3,150,450
9380,3776,3427,1,450,450
9381,3776,3423,1,500,500
9382,3776,3428,1,400,400
9383,3777,504,1,150,150
9384,3777,497,3,100,300
9385,3777,499,1,80,80
9386,3777,503,2,180,360
9387,3778,1946,1,100,100
9388,3778,1945,1,450,450
9389,3778,1948,3,80,240
9390,3778,1950,1,220,220
9391,3779,1936,2,350,700
9392,3780,1906,1,120,120
9393,3780,1904,1,450,450
9394,3781,4111,3,250,750
9395,3782,2725,1,100,100
9396,3782,2728,1,280,280
9397,3783,1317,1,400,400
9398,3783,1320,3,400,1200
9399,3783,1315,1,400,400
9400,3783,1314,1,400,400
9401,3784,3204,3,300,900
9402,3784,3213,3,80,240
9403,3784,3208,3,120,360
9404,3784,3202,1,500,500
9405,3785,4277,3,150,450
9406,3785,4275,2,280,560
9407,3785,4273,2,120,240
9408,3786,2554,1,180,180
9409,3786,2555,1,100,100
9410,3786,2552,2,300,600
9411,3786,2553,3,200,600
9412,3787,1502,1,280,280
9413,3787,1500,2,80,160
9414,3787,1501,3,220,660
9415,3788,2226,2,80,160
9416,3788,2227,2,350,700
9417,3789,3943,3,80,240
9418,3789,3941,2,80,160
9419,3789,3936,3,100,300
9420,3789,3935,3,200,600
9421,3790,2367,2,200,400
9422,3790,2366,1,300,300
9423,3790,2374,3,300,900
9424,3790,2369,1,400,400
9425,3791,3731,3,350,1050
9426,3792,4292,3,80,240
9427,3792,4293,2,100,200
9428,3792,4295,1,200,200
9429,3793,2810,2,400,800
9430,3793,2809,2,450,900
9431,3793,2811,2,120,240
9432,3793,2807,2,220,440
9433,3794,3844,2,280,560
9434,3794,3847,1,400,400
9435,3794,3854,2,220,440
9436,3794,3849,3,120,360
9437,3795,1123,3,220,660
9438,3795,1125,2,80,160
9439,3796,1655,2,250,500
9440,3796,1659,3,120,360
9441,3797,394,1,100,100
9442,3797,400,1,220,220
9443,3797,397,1,350,350
9444,3797,398,2,220,440
9445,3798,2376,1,300,300
9446,3798,2366,2,300,600
9447,3798,2372,2,220,440
9448,3798,2374,3,300,900
9449,3799,1903,2,100,200
9450,3800,2686,3,250,750
9451,3800,2689,2,80,160
9452,3800,2685,1,350,350
9453,3800,2688,2,280,560
9454,3801,2965,2,280,560
9455,3802,1734,3,450,1350
9456,3802,1729,1,180,180
9457,3802,1733,3,250,750
9458,3803,1907,1,180,180
9459,3803,1906,1,120,120
9460,3804,2697,1,200,200
9461,3805,3786,2,200,400
9462,3805,3783,3,300,900
9463,3805,3782,3,300,900
9464,3805,3781,2,150,300
9465,3806,4302,1,220,220
9466,3806,4299,1,80,80
9467,3807,3046,3,120,360
9468,3808,4160,2,350,700
9469,3808,4169,1,200,200
9470,3808,4162,1,220,220
9471,3809,2466,2,250,500
9472,3809,2465,2,300,600
9473,3809,2467,3,220,660
9474,3809,2464,3,220,660
9475,3810,115,2,250,500
9476,3811,3373,1,100,100
9477,3811,3376,2,80,160
9478,3811,3377,3,120,360
9479,3812,226,1,280,280
9480,3812,229,3,80,240
9481,3812,225,2,250,500
9482,3812,230,1,150,150
9483,3813,4268,2,400,800
9484,3813,4269,1,200,200
9485,3813,4270,3,500,1500
9486,3813,4271,3,150,450
9487,3814,1070,3,350,1050
9488,3815,3344,1,180,180
9489,3815,3342,1,250,250
9490,3815,3345,3,250,750
9491,3816,1792,3,500,1500
9492,3816,1788,3,300,900
9493,3816,1789,3,120,360
9494,3816,1786,1,180,180
9495,3817,881,1,300,300
9496,3817,875,2,300,600
9497,3817,874,2,180,360
9498,3817,876,1,500,500
9499,3818,940,1,80,80
9500,3818,944,2,180,360
9501,3818,941,2,80,160
9502,3818,943,3,350,1050
9503,3819,1508,3,150,450
9504,3819,1506,1,220,220
9505,3820,432,1,500,500
9506,3820,435,3,150,450
9507,3820,436,1,350,350
9508,3821,1659,2,120,240
9509,3821,1654,1,150,150
9510,3821,1656,1,200,200
9511,3822,759,2,150,300
9512,3823,986,3,150,450
9513,3823,982,1,80,80
9514,3824,2752,1,400,400
9515,3824,2751,2,250,500
9516,3825,937,2,80,160
9517,3826,306,2,450,900
9518,3826,298,3,80,240
9519,3827,52,2,250,500
9520,3828,342,2,250,500
9521,3828,345,1,100,100
9522,3828,343,2,80,160
9523,3829,3078,3,250,750
9524,3829,3081,3,250,750
9525,3830,2561,2,150,300
9526,3830,2556,2,500,1000
9527,3831,3982,3,250,750
9528,3831,3980,3,200,600
9529,3832,4311,3,350,1050
9530,3833,2644,1,300,300
9531,3833,2641,2,120,240
9532,3834,952,3,500,1500
9533,3835,3737,2,80,160
9534,3835,3739,2,250,500
9535,3836,907,1,100,100
9536,3836,905,3,450,1350
9537,3836,908,1,280,280
9538,3836,913,3,150,450
9539,3837,1829,2,450,900
9540,3837,1835,1,250,250
9541,3837,1826,2,280,560
9542,3838,556,2,500,1000
9543,3838,548,1,450,450
9544,3838,552,3,300,900
9545,3839,1124,3,80,240
9546,3839,1126,1,280,280
9547,3840,3487,3,180,540
9548,3841,3552,3,400,1200
9549,3841,3554,1,200,200
9550,3841,3553,1,220,220
9551,3841,3551,1,250,250
9552,3842,3075,3,80,240
9553,3842,3073,3,280,840
9554,3843,2207,2,300,600
9555,3843,2208,2,120,240
9556,3844,624,1,200,200
9557,3844,628,1,150,150
9558,3845,321,1,100,100
9559,3845,324,1,450,450
9560,3845,325,2,250,500
9561,3846,1095,3,100,300
9562,3846,1100,3,100,300
9563,3846,1099,1,350,350
9564,3846,1096,1,120,120
9565,3847,3258,2,250,500
9566,3848,1880,1,200,200
9567,3849,3955,1,350,350
9568,3849,3958,2,180,360
9569,3850,3988,2,220,440
9570,3850,3981,2,200,400
9571,3850,3980,3,200,600
9572,3850,3991,2,500,1000
9573,3851,1168,2,180,360
9574,3851,1164,3,200,600
9575,3852,464,3,150,450
9576,3852,463,2,450,900
9577,3853,125,1,220,220
9578,3853,126,1,280,280
9579,3853,129,2,250,500
9580,3853,124,3,400,1200
9581,3854,193,1,180,180
9582,3854,195,3,100,300
9583,3854,192,3,250,750
9584,3855,91,2,80,160
9585,3856,4084,1,120,120
9586,3856,4083,2,80,160
9587,3856,4081,1,120,120
9588,3857,48,3,150,450
9589,3857,49,3,300,900
9590,3857,52,3,250,750
9591,3857,51,1,100,100
9592,3858,3871,1,250,250
9593,3858,3872,1,120,120
9594,3858,3869,1,500,500
9595,3859,3141,2,100,200
9596,3859,3138,2,80,160
9597,3859,3143,1,200,200
9598,3859,3140,2,400,800
9599,3860,2130,1,200,200
9600,3860,2126,2,180,360
9601,3860,2128,1,280,280
9602,3861,2564,3,280,840
9603,3862,4146,3,280,840
9604,3862,4142,1,200,200
9605,3862,4144,3,120,360
9606,3862,4147,2,100,200
9607,3863,533,2,350,700
9608,3863,529,2,120,240
9609,3864,3298,1,400,400
9610,3864,3303,3,120,360
9611,3864,3301,2,100,200
9612,3864,3299,2,500,1000
9613,3865,2501,2,450,900
9614,3865,2509,1,500,500
9615,3865,2502,3,500,1500
9616,3865,2503,3,350,1050
9617,3866,1954,3,350,1050
9618,3866,1946,3,100,300
9619,3866,1950,2,220,440
9620,3866,1955,1,500,500
9621,3867,1598,3,450,1350
9622,3868,609,3,180,540
9623,3869,2881,1,450,450
9624,3869,2880,1,180,180
9625,3869,2879,3,250,750
9626,3869,2878,1,180,180
9627,3870,612,2,180,360
9628,3871,3074,3,400,1200
9629,3872,464,2,150,300
9630,3872,463,3,450,1350
9631,3872,469,2,150,300
9632,3872,468,2,450,900
9633,3873,2096,1,150,150
9634,3873,2098,1,280,280
9635,3873,2099,3,150,450
9636,3874,245,3,250,750
9637,3875,1795,1,300,300
9638,3876,3911,3,450,1350
9639,3877,783,1,300,300
9640,3878,750,2,450,900
9641,3879,3112,2,280,560
9642,3879,3107,1,150,150
9643,3880,2951,1,150,150
9644,3880,2948,1,450,450
9645,3881,1896,2,280,560
9646,3881,1894,3,200,600
9647,3882,958,1,200,200
9648,3883,4187,2,180,360
9649,3884,3823,2,300,600
9650,3884,3822,2,180,360
9651,3885,241,2,100,200
9652,3885,240,2,350,700
9653,3886,3404,1,220,220
9654,3886,3406,2,120,240
9655,3886,3409,1,80,80
9656,3886,3410,1,220,220
9657,3887,2868,3,280,840
9658,3887,2874,3,220,660
9659,3887,2869,1,500,500
9660,3888,1823,2,150,300
9661,3888,1824,1,350,350
9662,3889,1771,1,100,100
9663,3889,1769,2,120,240
9664,3889,1770,3,450,1350
9665,3890,798,2,300,600
9666,3891,3268,3,180,540
9667,3891,3270,2,80,160
9668,3891,3271,3,150,450
9669,3892,340,1,450,450
9670,3892,339,2,220,440
9671,3892,342,2,250,500
9672,3892,341,2,220,440
9673,3893,792,1,250,250
9674,3893,798,3,300,900
9675,3894,1764,1,450,450
9676,3894,1763,2,250,500
9677,3894,1761,2,80,160
9678,3894,1762,1,80,80
9679,3895,3307,1,150,150
9680,3896,2192,1,150,150
9681,3896,2195,2,80,160
9682,3896,2189,3,150,450
9683,3896,2200,1,220,220
9684,3897,634,1,180,180
9685,3898,2611,3,200,600
9686,3898,2613,3,80,240
9687,3899,1091,3,120,360
9688,3900,1792,3,500,1500
9689,3900,1791,2,400,800
9690,3901,2864,3,180,540
9691,3901,2861,2,100,200
9692,3901,2857,1,120,120
9693,3902,562,3,80,240
9694,3902,560,3,500,1500
9695,3903,2581,1,450,450
9696,3904,2748,3,220,660
9697,3905,3534,1,300,300
9698,3905,3533,3,150,450
9699,3905,3537,3,300,900
9700,3906,91,2,80,160
9701,3906,92,1,250,250
9702,3907,2618,3,250,750
9703,3907,2617,2,500,1000
9704,3908,1447,1,200,200
9705,3908,1448,2,220,440
9706,3908,1449,1,200,200
9707,3909,1161,2,450,900
9708,3909,1156,2,300,600
9709,3910,2129,2,180,360
9710,3910,2119,1,280,280
9711,3910,2127,3,80,240
9712,3911,2317,1,200,200
9713,3911,2320,2,180,360
9714,3911,2319,2,500,1000
9715,3912,1797,3,280,840
9716,3912,1793,1,80,80
9717,3913,87,1,450,450
9718,3913,84,2,400,800
9719,3914,4314,1,350,350
9720,3915,731,1,100,100
9721,3915,742,3,150,450
9722,3915,734,1,400,400
9723,3916,1744,2,80,160
9724,3917,1578,3,80,240
9725,3918,1575,3,220,660
9726,3918,1571,3,400,1200
9727,3918,1574,2,280,560
9728,3919,2983,1,350,350
9729,3919,2986,1,250,250
9730,3919,2985,3,180,540
9731,3920,1970,2,180,360
9732,3921,3888,3,250,750
9733,3922,4293,3,100,300
9734,3922,4294,2,180,360
9735,3922,4296,3,120,360
9736,3923,557,2,80,160
9737,3923,548,1,450,450
9738,3923,558,2,220,440
9739,3924,2307,2,300,600
9740,3924,2305,3,250,750
9741,3924,2303,2,450,900
9742,3925,1196,3,200,600
9743,3926,1427,2,280,560
9744,3926,1432,2,350,700
9745,3926,1431,3,200,600
9746,3927,21,2,120,240
9747,3928,2145,1,280,280
9748,3929,763,1,80,80
9749,3929,764,2,200,400
9750,3930,2713,1,400,400
9751,3931,1848,3,280,840
9752,3932,51,1,100,100
9753,3932,50,3,400,1200
9754,3933,3184,1,80,80
9755,3933,3190,2,500,1000
9756,3933,3187,2,450,900
9757,3934,359,1,350,350
9758,3934,361,1,120,120
9759,3935,1298,1,280,280
9760,3935,1304,3,500,1500
9761,3935,1300,3,450,1350
9762,3935,1299,3,300,900
9763,3936,3887,2,120,240
9764,3936,3888,3,250,750
9765,3937,3320,2,300,600
9766,3937,3323,3,450,1350
9767,3937,3324,2,400,800
9768,3938,687,2,250,500
9769,3938,685,1,450,450
9770,3938,686,1,350,350
9771,3938,683,3,250,750
9772,3939,1249,1,250,250
9773,3940,3476,3,80,240
9774,3940,3480,2,100,200
9775,3941,1341,2,500,1000
9776,3941,1335,3,100,300
9777,3941,1332,1,450,450
9778,3941,1339,2,200,400
9779,3942,867,1,280,280
9780,3942,869,1,280,280
9781,3942,862,2,180,360
9782,3942,861,2,200,400
9783,3943,3056,1,200,200
9784,3944,1246,2,400,800
9785,3944,1242,1,400,400
9786,3944,1244,3,300,900
9787,3945,3484,2,120,240
9788,3945,3485,1,150,150
9789,3946,782,3,180,540
9790,3946,775,2,280,560
9791,3946,777,2,120,240
9792,3946,780,1,500,500
9793,3947,51,3,100,300
9794,3947,50,1,400,400
9795,3947,52,2,250,500
9796,3948,927,1,400,400
9797,3949,764,3,200,600
9798,3949,761,1,220,220
9799,3950,1088,3,150,450
9800,3950,1085,1,350,350
9801,3951,3220,2,400,800
9802,3951,3223,3,120,360
9803,3951,3215,2,120,240
9804,3951,3221,1,500,500
9805,3952,375,1,400,400
9806,3952,372,1,280,280
9807,3952,377,2,450,900
9808,3952,376,3,450,1350
9809,3953,4274,1,220,220
9810,3953,4273,3,120,360
9811,3954,2151,1,400,400
9812,3954,2150,3,200,600
9813,3955,2331,1,400,400
9814,3955,2334,2,300,600
9815,3955,2338,2,280,560
9816,3955,2340,3,400,1200
9817,3956,415,2,220,440
9818,3956,414,3,150,450
9819,3956,416,1,250,250
9820,3957,1136,2,120,240
9821,3958,339,1,220,220
9822,3958,345,1,100,100
9823,3958,341,1,220,220
9824,3959,1464,2,250,500
9825,3959,1465,3,180,540
9826,3959,1468,3,350,1050
9827,3959,1461,3,400,1200
9828,3960,633,3,250,750
9829,3960,630,1,280,280
9830,3960,629,2,150,300
9831,3960,632,1,80,80
9832,3961,3412,2,450,900
9833,3961,3413,3,200,600
9834,3961,3414,1,220,220
9835,3961,3422,2,300,600
9836,3962,2028,1,250,250
9837,3963,1856,2,220,440
9838,3963,1855,1,200,200
9839,3964,1445,2,200,400
9840,3965,90,3,250,750
9841,3965,94,2,300,600
9842,3965,91,2,80,160
9843,3966,4173,3,80,240
9844,3967,383,1,80,80
9845,3967,384,2,280,560
9846,3968,1955,1,500,500
9847,3968,1950,3,220,660
9848,3968,1946,2,100,200
9849,3969,3775,1,400,400
9850,3969,3772,2,500,1000
9851,3970,3056,1,200,200
9852,3970,3054,2,500,1000
9853,3971,3011,3,280,840
9854,3971,3006,3,280,840
9855,3971,3002,2,450,900
9856,3972,340,2,450,900
9857,3972,343,1,80,80
9858,3972,342,3,250,750
9859,3972,345,1,100,100
9860,3973,917,1,300,300
9861,3973,914,3,250,750
9862,3974,3271,3,150,450
9863,3974,3269,3,150,450
9864,3974,3270,1,80,80
9865,3974,3268,1,180,180
9866,3975,2376,1,300,300
9867,3975,2365,3,220,660
9868,3975,2369,1,400,400
9869,3975,2370,2,200,400
9870,3976,3573,2,250,500
9871,3976,3574,2,350,700
9872,3976,3575,1,350,350
9873,3977,1282,2,300,600
9874,3977,1285,3,280,840
9875,3978,3455,1,250,250
9876,3978,3454,1,350,350
9877,3978,3451,1,200,200
9878,3979,4077,1,80,80
9879,3979,4074,3,500,1500
9880,3979,4073,1,500,500
9881,3979,4068,3,180,540
9882,3980,3063,1,300,300
9883,3981,3933,2,220,440
9884,3981,3943,2,80,160
9885,3981,3942,3,80,240
9886,3981,3939,2,80,160
9887,3982,1056,3,120,360
9888,3982,1059,3,350,1050
9889,3983,253,3,150,450
9890,3983,250,2,100,200
9891,3983,252,1,80,80
9892,3984,3945,1,100,100
9893,3985,2147,1,200,200
9894,3985,2148,1,180,180
9895,3985,2149,3,80,240
9896,3985,2143,2,200,400
9897,3986,1297,2,200,400
9898,3986,1303,3,180,540
9899,3987,3383,2,280,560
9900,3987,3384,1,300,300
9901,3988,3152,2,120,240
9902,3988,3153,3,150,450
9903,3988,3147,3,200,600
9904,3989,31,2,120,240
9905,3989,34,3,450,1350
9906,3990,3324,3,400,1200
9907,3990,3322,2,100,200
9908,3990,3323,3,450,1350
9909,3991,4027,1,200,200
9910,3991,4025,3,300,900
9911,3992,2477,1,350,350
9912,3992,2481,3,150,450
9913,3992,2479,2,350,700
9914,3992,2482,3,400,1200
9915,3993,231,3,400,1200
9916,3993,236,2,180,360
9917,3993,235,1,220,220
9918,3993,234,3,280,840
9919,3994,2608,3,500,1500
9920,3994,2610,3,80,240
9921,3995,1475,3,300,900
9922,3996,127,1,180,180
9923,3997,112,1,280,280
9924,3997,108,2,80,160
9925,3997,116,2,300,600
9926,3997,109,1,450,450
9927,3998,1491,3,300,900
9928,3999,3423,3,500,1500
9929,3999,3424,1,180,180
9930,3999,3429,1,180,180
9931,3999,3427,2,450,900
9932,4000,4250,3,80,240
9933,4000,4251,3,250,750
9934,4000,4252,2,400,800
9935,4000,4253,2,280,560
9936,4001,3294,1,80,80
9937,4001,3292,3,500,1500
9938,4001,3288,1,120,120
9939,4002,2538,1,450,450
9940,4002,2540,2,350,700
9941,4003,1963,2,220,440
9942,4003,1958,3,300,900
9943,4003,1961,3,250,750
9944,4003,1960,3,300,900
9945,4004,163,3,280,840
9946,4004,161,1,120,120
9947,4004,165,2,350,700
9948,4005,4313,3,500,1500
9949,4005,4315,3,450,1350
9950,4005,4306,2,250,500
9951,4006,3822,3,180,540
9952,4007,4304,3,200,600
9953,4007,4300,3,220,660
9954,4007,4305,2,400,800
9955,4007,4299,3,80,240
9956,4008,2679,1,350,350
9957,4009,1104,3,220,660
9958,4009,1103,1,250,250
9959,4010,3448,3,180,540
9960,4010,3440,3,400,1200
9961,4010,3445,3,180,540
9962,4011,771,3,500,1500
9963,4011,773,3,280,840
9964,4011,768,1,500,500
9965,4011,774,1,180,180
9966,4012,683,3,250,750
9967,4012,688,3,280,840
9968,4013,1608,3,280,840
9969,4013,1606,3,250,750
9970,4013,1609,2,200,400
9971,4014,3487,3,180,540
9972,4014,3489,2,250,500
9973,4014,3486,2,80,160
9974,4015,233,2,300,600
9975,4015,237,2,200,400
9976,4015,235,2,220,440
9977,4015,231,3,400,1200
9978,4016,3181,2,450,900
9979,4016,3187,3,450,1350
9980,4016,3188,2,120,240
9981,4016,3190,2,500,1000
9982,4017,2169,2,450,900
9983,4017,2165,3,80,240
9984,4018,3893,1,120,120
9985,4018,3892,3,500,1500
9986,4018,3891,3,400,1200
9987,4018,3894,1,250,250
9988,4019,4243,2,150,300
9989,4019,4241,2,450,900
9990,4019,4240,3,80,240
9991,4020,1343,1,120,120
9992,4020,1352,3,150,450
9993,4020,1346,3,180,540
9994,4020,1351,1,100,100
9995,4021,4276,1,280,280
9996,4021,4274,1,220,220
9997,4022,4264,2,200,400
9998,4023,286,3,150,450
9999,4023,288,1,500,500
10000,4023,289,2,220,440
10001,4024,364,3,180,540
10002,4024,363,3,220,660
10003,4024,361,3,120,360
10004,4024,362,2,80,160
10005,4025,3144,2,100,200
10006,4026,4182,1,350,350
10007,4027,2317,1,200,200
10008,4027,2321,2,300,600
10009,4027,2322,3,200,600
10010,4027,2316,1,500,500
10011,4028,2452,2,300,600
10012,4028,2449,1,500,500
10013,4029,2811,1,120,120
10014,4029,2808,3,400,1200
10015,4030,3001,2,120,240
10016,4030,3003,3,120,360
10017,4030,3007,1,200,200
10018,4031,3611,3,250,750
10019,4031,3615,2,450,900
10020,4031,3610,3,280,840
10021,4031,3613,3,200,600
10022,4032,166,1,100,100
10023,4032,160,1,180,180
10024,4032,162,2,450,900
10025,4032,164,3,100,300
10026,4033,1250,1,400,400
10027,4033,1251,3,450,1350
10028,4033,1259,1,350,350
10029,4034,1869,2,250,500
10030,4035,253,3,150,450
10031,4035,249,2,280,560
10032,4035,251,3,450,1350
10033,4035,250,3,100,300
10034,4036,60,1,120,120
10035,4036,63,1,200,200
10036,4036,69,1,450,450
10037,4036,70,2,120,240
10038,4037,2310,3,300,900
10039,4037,2312,3,120,360
10040,4037,2311,1,100,100
10041,4037,2309,2,350,700
10042,4038,2910,1,150,150
10043,4038,2914,3,300,900
10044,4038,2916,3,150,450
10045,4038,2912,2,500,1000
10046,4039,2691,1,300,300
10047,4040,3237,3,350,1050
10048,4040,3233,1,120,120
10049,4041,1016,1,400,400
10050,4041,1021,2,500,1000
10051,4041,1020,3,80,240
10052,4042,1705,1,450,450
10053,4042,1703,1,220,220
10054,4042,1708,1,300,300
