review_id,order_id,customer_id,restaurant_id,food_rating,delivery_rating,overall_rating,review_comment,review_date
2307,3079,331,372,2,1,2.0,Great ambience and service.,2023-06-02
2308,3682,385,145,2,4,1.8,"Decent food, average service.",2022-05-19
2309,4866,1849,461,3,4,1.9,"Very bad experience, food was cold.",2023-09-15
2310,3542,1332,167,3,1,1.5,Value for money.,2023-09-22
2311,3216,788,301,3,3,3.0,"Fast delivery, fresh food.",2023-06-25
2312,748,789,211,5,4,4.0,"Decent food, average service.",2023-11-07
2313,1766,1617,137,1,3,1.1,"Very bad experience, food was cold.",2022-11-13
2314,3593,965,75,1,5,4.4,Hygienic and tasty.,2023-12-18
2315,2659,422,495,5,2,3.5,"Too oily, not recommended.",2022-08-19
2316,2184,1661,206,3,3,3.1,"Too oily, not recommended.",2022-08-06
2317,3766,1657,472,3,1,4.1,Food was not as per menu description.,2023-12-17
2318,3242,1270,214,4,4,2.9,Hygienic and tasty.,2023-04-01
2319,2048,782,275,3,1,4.2,"Very bad experience, food was cold.",2023-09-22
2320,2532,520,231,5,5,4.4,Food was not as per menu description.,2023-05-31
2321,4761,1541,347,1,3,2.9,Hygienic and tasty.,2022-12-23
2322,2708,1236,473,2,3,3.7,"Good quality, reasonable price.",2022-06-24
2323,4896,1122,401,3,3,1.6,Excellent taste and packaging.,2022-09-19
2324,1598,1181,200,3,2,2.3,Disappointed with the quality.,2022-12-08
2325,1066,1883,385,5,1,2.0,"Decent food, average service.",2023-11-29
2326,3494,789,253,4,5,1.6,"Amazing food, will order again!",2023-11-24
2327,3670,1652,322,3,5,2.2,"Fast delivery, fresh food.",2022-10-20
2328,3914,19,500,1,3,3.8,"Good quality, reasonable price.",2023-08-14
2329,1091,1530,242,3,3,1.9,Will definitely recommend to friends.,2022-04-20
2330,224,223,233,3,5,3.4,Portion size could be bigger.,2023-09-11
2331,2547,423,391,1,3,2.3,Excellent taste and packaging.,2023-06-20
2332,2483,1662,35,2,4,3.4,Value for money.,2022-01-25
2333,511,427,129,5,3,2.7,"Average food, nothing special.",2023-12-14
2334,4394,805,121,3,5,1.2,"Very bad experience, food was cold.",2023-01-20
2335,287,824,388,3,3,2.7,"Very bad experience, food was cold.",2022-09-16
2336,1642,360,42,2,4,2.0,"Amazing food, will order again!",2022-01-11
2337,2471,1291,282,3,5,2.3,"Very bad experience, food was cold.",2023-10-26
2338,4591,880,277,3,3,3.9,"Fast delivery, fresh food.",2023-08-19
2339,418,1680,194,4,1,2.6,Loved the paneer dishes.,2022-03-10
2340,3170,1530,419,2,5,3.3,"Average food, nothing special.",2023-01-07
2341,251,819,294,2,5,1.0,One of my favourite restaurants.,2022-10-02
2342,2612,1200,32,3,5,1.7,Excellent taste and packaging.,2022-03-22
2343,1230,1006,72,2,1,4.5,"Fast delivery, fresh food.",2022-09-17
2344,3733,1661,41,4,3,4.0,Delivery was late but food was good.,2022-01-22
2345,619,122,315,3,1,4.4,One of my favourite restaurants.,2022-10-23
2346,3916,1504,204,4,5,1.7,Will definitely recommend to friends.,2023-08-18
2347,2066,853,415,5,4,2.7,Will definitely recommend to friends.,2022-02-25
2348,964,741,63,1,4,1.9,Restaurant staff was helpful.,2022-04-02
2349,1159,1430,212,4,4,4.2,"Amazing food, will order again!",2023-11-24
2350,2457,1379,253,2,5,1.9,"Amazing food, will order again!",2022-05-29
2351,281,166,372,3,4,3.9,Value for money.,2023-10-30
2352,1884,394,481,3,2,2.0,Excellent taste and packaging.,2022-12-29
2353,3677,98,248,5,1,1.6,Best biryani in the city!,2024-01-02
2354,944,1869,243,3,2,3.6,Delivery was late but food was good.,2023-01-09
2355,1702,1941,177,1,2,1.4,Excellent taste and packaging.,2022-09-17
2356,1395,1806,228,2,5,2.5,"Average food, nothing special.",2022-12-16
2357,2502,235,372,5,5,3.5,One of my favourite restaurants.,2023-04-06
2358,3461,577,243,3,3,1.3,Excellent taste and packaging.,2022-11-30
2359,4191,114,111,1,3,1.4,Hygienic and tasty.,2023-01-17
2360,4029,1507,327,1,5,3.8,Restaurant staff was helpful.,2022-12-15
2361,1271,92,442,3,1,2.9,"Decent food, average service.",2022-02-04
2362,4950,423,328,1,3,3.4,"Good quality, reasonable price.",2023-02-16
2363,4703,237,65,4,5,4.6,Best biryani in the city!,2023-09-21
2364,1757,220,465,1,1,4.4,"Amazing food, will order again!",2023-05-16
2365,3966,990,483,5,4,2.0,Value for money.,2022-05-20
2366,2051,876,400,1,1,2.1,"Too oily, not recommended.",2022-08-31
2367,4470,1915,127,3,1,2.5,Value for money.,2022-08-28
2368,4210,1776,131,3,3,4.3,Value for money.,2022-08-26
2369,3678,837,93,2,2,1.9,Disappointed with the quality.,2022-12-18
2370,3018,1698,470,5,3,2.7,Best biryani in the city!,2022-08-13
2371,3591,1438,380,4,1,2.4,"Decent food, average service.",2022-03-14
2372,4708,997,419,2,3,4.2,Portion size could be bigger.,2022-05-01
2373,1601,926,234,2,2,1.8,Will definitely recommend to friends.,2022-12-21
2374,3786,230,298,5,5,3.4,Loved the paneer dishes.,2023-12-04
2375,2562,1508,259,5,1,3.2,Will definitely recommend to friends.,2022-10-14
2376,3667,1447,257,1,4,3.4,Hygienic and tasty.,2023-12-14
2377,4455,1559,47,3,5,3.8,"Too oily, not recommended.",2022-12-13
2378,4101,1482,210,5,1,4.9,Portion size could be bigger.,2023-02-26
2379,3867,1685,185,1,5,4.8,Restaurant staff was helpful.,2022-09-08
2380,1722,1509,116,4,5,1.2,Excellent taste and packaging.,2022-09-11
2381,2876,1505,98,4,2,3.2,Will definitely recommend to friends.,2022-04-12
2382,686,875,495,1,2,3.0,"Fast delivery, fresh food.",2022-09-21
2383,4417,1586,390,4,2,5.0,Disappointed with the quality.,2022-03-28
2384,2781,577,132,2,1,4.4,Disappointed with the quality.,2022-03-07
2385,612,1731,226,1,5,2.7,Food was not as per menu description.,2023-09-16
2386,2958,812,421,2,2,3.7,Hygienic and tasty.,2022-12-06
2387,4282,527,11,5,4,2.5,Hygienic and tasty.,2022-08-25
2388,1990,1028,339,2,2,4.9,"Average food, nothing special.",2022-11-24
2389,50,926,138,3,4,4.4,Loved the paneer dishes.,2022-01-08
2390,1376,1181,92,4,3,3.1,Value for money.,2023-11-20
2391,372,570,404,1,4,4.5,"Amazing food, will order again!",2022-02-22
2392,1325,1718,201,2,1,4.0,"Too oily, not recommended.",2023-10-25
2393,1561,883,52,1,3,4.2,Excellent taste and packaging.,2023-04-10
2394,3783,69,154,1,1,3.7,Excellent taste and packaging.,2023-07-14
2395,1307,388,42,4,3,3.1,"Decent food, average service.",2023-08-03
2396,4773,717,499,4,5,4.5,"Decent food, average service.",2023-08-29
2397,199,1534,246,1,3,1.4,"Good quality, reasonable price.",2023-03-02
2398,75,652,252,2,2,2.3,Best biryani in the city!,2022-05-01
2399,341,975,199,1,1,4.1,Loved the paneer dishes.,2022-10-06
2400,4158,1032,362,3,3,1.0,"Good quality, reasonable price.",2022-07-01
2401,1489,779,232,5,3,3.6,Best biryani in the city!,2022-07-16
2402,2063,1030,221,3,5,2.3,Loved the paneer dishes.,2022-01-24
2403,2393,62,287,1,1,2.2,"Average food, nothing special.",2022-12-20
2404,939,1348,213,3,5,3.0,Restaurant staff was helpful.,2023-09-27
2405,1799,530,39,1,5,4.4,Excellent taste and packaging.,2022-11-11
2406,3130,339,26,2,1,3.5,Great ambience and service.,2022-04-01
2407,1533,447,201,1,5,3.9,"Very bad experience, food was cold.",2023-02-03
2408,4782,1267,492,4,2,1.6,"Too oily, not recommended.",2022-09-29
2409,348,1986,14,1,2,3.9,Hygienic and tasty.,2022-03-11
2410,2556,695,287,2,3,4.8,One of my favourite restaurants.,2023-02-06
2411,2187,437,293,4,5,2.3,Will definitely recommend to friends.,2022-09-22
2412,66,1669,115,2,1,2.2,Delivery was late but food was good.,2022-06-23
2413,2541,38,348,1,3,1.5,Loved the paneer dishes.,2022-01-06
2414,2298,1715,168,4,1,1.4,One of my favourite restaurants.,2023-01-02
2415,1419,1899,308,1,4,4.1,"Decent food, average service.",2023-05-05
2416,3339,124,163,3,1,3.2,Best biryani in the city!,2022-05-11
2417,4742,304,337,5,4,2.5,Delivery was late but food was good.,2023-10-17
2418,4435,525,346,2,5,1.5,Food was not as per menu description.,2023-01-11
2419,356,1052,321,3,4,3.0,Best biryani in the city!,2022-12-17
2420,3725,1832,334,4,1,4.7,Delivery was late but food was good.,2023-04-26
2421,1930,10,457,2,1,3.5,Portion size could be bigger.,2022-08-14
2422,3330,605,52,2,5,1.9,Hygienic and tasty.,2023-01-01
2423,2304,89,320,3,2,2.4,Value for money.,2022-10-20
2424,1312,654,429,5,3,1.6,Food was not as per menu description.,2022-10-04
2425,763,1108,467,3,4,2.8,Will definitely recommend to friends.,2022-12-18
2426,2912,1182,249,4,4,3.6,Food was not as per menu description.,2023-11-28
2427,575,458,423,3,4,5.0,Excellent taste and packaging.,2023-06-06
2428,181,1566,213,1,3,3.2,Restaurant staff was helpful.,2022-11-06
2429,2968,770,449,2,3,4.3,"Average food, nothing special.",2022-05-15
2430,4402,1224,363,3,5,2.9,"Average food, nothing special.",2023-12-15
2431,4618,1508,363,4,2,2.9,Best biryani in the city!,2022-11-07
2432,2241,1836,77,1,3,1.6,Will definitely recommend to friends.,2022-08-21
2433,2023,940,157,3,3,1.6,Loved the paneer dishes.,2023-12-05
2434,729,1853,329,4,4,3.0,"Very bad experience, food was cold.",2023-05-29
2435,1174,1609,9,2,2,4.2,Portion size could be bigger.,2022-01-23
2436,4238,431,433,5,5,2.9,Excellent taste and packaging.,2022-08-01
2437,238,1801,415,2,3,4.3,Excellent taste and packaging.,2023-07-21
2438,487,336,17,4,2,2.9,"Good quality, reasonable price.",2022-10-22
2439,4081,884,45,1,3,4.0,Food was not as per menu description.,2022-11-03
2440,4038,177,339,2,3,4.7,Excellent taste and packaging.,2022-12-22
2441,3160,1970,42,3,3,4.0,One of my favourite restaurants.,2023-09-28
2442,4672,1153,458,5,3,2.2,Will definitely recommend to friends.,2023-02-25
2443,556,1370,72,1,4,3.8,Food was not as per menu description.,2023-10-14
2444,3311,1421,367,2,4,4.2,"Good quality, reasonable price.",2023-01-08
2445,557,24,389,5,3,3.6,"Average food, nothing special.",2022-06-17
2446,3946,1112,93,4,5,3.1,"Fast delivery, fresh food.",2022-01-11
2447,991,1067,141,1,3,2.3,Loved the paneer dishes.,2023-04-05
2448,3526,1842,299,3,3,3.8,Will definitely recommend to friends.,2023-06-29
2449,1016,1333,76,1,4,1.3,Will definitely recommend to friends.,2022-10-09
2450,2597,1640,172,5,2,3.1,Food was not as per menu description.,2022-02-24
2451,1181,108,146,3,5,2.9,Best biryani in the city!,2023-05-15
2452,4487,971,326,2,4,2.7,Portion size could be bigger.,2022-10-17
2453,1433,1995,323,1,2,3.7,"Decent food, average service.",2023-02-20
2454,2057,1101,144,2,3,2.8,Disappointed with the quality.,2022-01-18
2455,4502,1547,209,4,3,1.7,Will definitely recommend to friends.,2023-02-20
2456,52,1287,354,4,4,4.0,Food was not as per menu description.,2023-09-21
2457,1881,1285,37,1,4,4.8,Portion size could be bigger.,2023-01-02
2458,2115,1427,492,5,5,1.4,One of my favourite restaurants.,2022-05-24
2459,3964,486,168,1,5,3.2,Restaurant staff was helpful.,2023-07-04
2460,2720,1938,51,3,3,1.9,"Fast delivery, fresh food.",2022-10-25
2461,1857,311,295,1,4,2.6,Will definitely recommend to friends.,2023-03-26
2462,3648,1934,269,2,3,1.5,Value for money.,2022-08-06
2463,3863,647,65,2,3,3.7,One of my favourite restaurants.,2023-07-17
2464,857,1650,243,1,2,1.2,Food was not as per menu description.,2022-08-03
2465,4650,751,134,4,5,3.7,Excellent taste and packaging.,2022-01-31
2466,2420,1071,298,2,3,3.6,"Average food, nothing special.",2022-02-11
2467,409,1772,310,1,3,4.7,Great ambience and service.,2022-04-26
2468,59,1643,312,5,1,2.2,Loved the paneer dishes.,2022-08-26
2469,3590,242,273,5,3,4.7,Great ambience and service.,2022-07-05
2470,4240,1258,280,5,5,2.7,Portion size could be bigger.,2023-07-03
2471,2566,398,323,2,1,1.9,Best biryani in the city!,2022-09-27
2472,1149,827,7,1,5,1.5,"Too oily, not recommended.",2023-09-05
2473,3182,1307,78,2,2,4.9,Disappointed with the quality.,2022-11-06
2474,3900,1545,209,3,2,4.4,Hygienic and tasty.,2022-06-27
2475,2121,1889,415,3,5,4.3,Excellent taste and packaging.,2022-11-27
2476,4364,1667,279,2,1,3.3,"Very bad experience, food was cold.",2022-09-16
2477,494,630,347,4,2,3.3,Restaurant staff was helpful.,2022-06-27
2478,3780,982,222,5,3,2.1,Excellent taste and packaging.,2023-07-19
2479,1523,508,101,1,1,1.4,"Average food, nothing special.",2022-03-21
2480,731,910,227,5,4,3.9,"Fast delivery, fresh food.",2022-07-24
2481,623,1113,1,4,2,3.3,Great ambience and service.,2023-05-29
2482,829,61,481,5,3,4.3,Value for money.,2023-01-03
2483,4192,1484,325,5,5,4.9,Great ambience and service.,2022-11-26
2484,3720,376,376,3,4,3.6,"Decent food, average service.",2022-03-30
2485,3862,1781,480,3,2,3.4,"Average food, nothing special.",2023-05-02
2486,4447,371,208,4,1,2.0,"Good quality, reasonable price.",2023-12-30
2487,1200,1856,162,3,3,3.7,Food was not as per menu description.,2022-05-06
2488,3447,104,156,4,5,2.0,Great ambience and service.,2022-06-01
2489,4512,1060,498,3,3,3.6,Will definitely recommend to friends.,2023-04-28
2490,463,80,291,1,3,1.2,"Average food, nothing special.",2022-11-12
2491,3917,559,183,1,2,1.7,Disappointed with the quality.,2023-05-23
2492,2895,1611,25,5,2,3.1,Will definitely recommend to friends.,2023-04-24
2493,4649,104,323,2,3,1.3,Best biryani in the city!,2022-10-12
2494,3026,1892,316,2,2,2.4,Food was not as per menu description.,2023-04-26
2495,2574,89,83,2,3,3.1,"Average food, nothing special.",2023-09-23
2496,4200,368,76,1,4,3.9,"Average food, nothing special.",2022-06-24
2497,179,580,492,1,3,4.2,"Too oily, not recommended.",2022-12-29
2498,1639,1009,347,4,1,2.3,"Good quality, reasonable price.",2022-03-04
2499,1347,1270,51,1,3,2.6,Portion size could be bigger.,2023-01-09
2500,2046,315,353,4,3,2.3,Restaurant staff was helpful.,2022-05-10
2501,3211,1828,359,2,2,3.4,"Average food, nothing special.",2023-05-17
2502,4826,1839,17,4,3,3.5,Delivery was late but food was good.,2023-04-28
2503,631,193,400,5,3,2.3,Great ambience and service.,2022-01-23
2504,1861,1412,492,4,5,3.3,Will definitely recommend to friends.,2023-01-28
2505,1386,572,289,2,2,3.8,Portion size could be bigger.,2023-03-23
2506,4820,722,147,5,1,3.5,Disappointed with the quality.,2023-07-02
2507,1938,286,304,4,2,2.2,Great ambience and service.,2022-06-02
2508,1334,1000,410,5,3,4.0,Loved the paneer dishes.,2023-08-19
2509,4963,184,178,3,4,1.7,One of my favourite restaurants.,2023-09-29
2510,3690,718,117,5,2,4.6,Best biryani in the city!,2023-07-27
2511,548,148,257,1,2,2.8,Best biryani in the city!,2022-01-05
2512,1848,290,467,5,4,2.8,Restaurant staff was helpful.,2022-10-27
2513,2369,1488,251,1,1,4.2,Value for money.,2022-06-22
2514,1817,1723,151,4,2,1.1,Great ambience and service.,2023-04-14
2515,921,586,11,2,5,3.5,Disappointed with the quality.,2023-08-04
2516,1849,1908,411,5,1,3.9,"Good quality, reasonable price.",2022-06-24
2517,2360,792,391,1,4,2.8,One of my favourite restaurants.,2022-12-27
2518,1772,1887,70,5,5,2.2,"Too oily, not recommended.",2023-11-12
2519,1288,1405,76,3,4,1.2,Great ambience and service.,2023-10-16
2520,4690,1032,348,4,3,1.8,Best biryani in the city!,2023-12-25
2521,395,1555,30,1,5,3.9,Hygienic and tasty.,2023-07-07
2522,12,1311,110,3,4,1.4,Delivery was late but food was good.,2023-11-06
2523,2011,1639,393,4,5,1.4,Disappointed with the quality.,2023-04-22
2524,1614,292,391,3,4,4.1,Portion size could be bigger.,2022-07-04
2525,1527,550,396,2,5,3.9,One of my favourite restaurants.,2022-03-30
2526,3321,121,220,3,5,3.5,Food was not as per menu description.,2022-08-04
2527,4120,1077,337,3,1,2.3,Portion size could be bigger.,2022-08-13
2528,3271,518,494,3,2,2.2,Disappointed with the quality.,2023-03-20
2529,3280,1487,249,4,4,1.6,Food was not as per menu description.,2023-06-21
2530,1253,1671,291,1,3,1.5,Portion size could be bigger.,2023-03-23
2531,131,1271,241,4,4,1.3,Value for money.,2023-01-06
2532,4019,222,491,4,3,4.4,"Good quality, reasonable price.",2022-10-10
2533,2467,1397,403,1,3,2.1,"Very bad experience, food was cold.",2023-11-07
2534,1012,606,53,2,2,2.5,Hygienic and tasty.,2023-10-05
2535,3883,1414,485,2,4,3.4,"Average food, nothing special.",2023-09-05
2536,4588,1173,341,2,4,3.9,Best biryani in the city!,2022-01-18
2537,1045,685,113,5,1,4.6,Disappointed with the quality.,2022-06-20
2538,931,1975,78,2,1,4.3,Will definitely recommend to friends.,2023-05-23
2539,3645,1712,121,2,1,2.7,Food was not as per menu description.,2023-04-07
2540,3660,105,26,5,3,4.6,"Very bad experience, food was cold.",2023-07-24
2541,2249,1948,233,4,5,4.2,Portion size could be bigger.,2023-01-09
2542,3738,1225,275,3,3,4.2,Portion size could be bigger.,2023-12-02
2543,3687,1722,20,1,3,4.9,"Good quality, reasonable price.",2023-10-22
2544,693,1367,147,2,4,4.7,Best biryani in the city!,2023-01-13
2545,2776,1011,121,3,4,2.1,"Fast delivery, fresh food.",2023-07-14
2546,146,1956,389,2,1,1.5,Portion size could be bigger.,2022-07-05
2547,3434,1574,130,3,3,3.7,Great ambience and service.,2023-06-04
2548,1553,65,339,3,1,3.8,"Decent food, average service.",2023-07-27
2549,330,371,144,2,4,4.9,Will definitely recommend to friends.,2022-10-08
2550,421,1727,203,2,1,3.0,Disappointed with the quality.,2022-04-02
2551,4325,1666,89,1,1,3.7,Value for money.,2022-12-19
2552,956,1458,387,2,3,3.6,"Too oily, not recommended.",2023-03-19
2553,3148,464,183,2,5,3.0,Disappointed with the quality.,2022-06-04
2554,3471,1505,103,4,5,1.8,"Average food, nothing special.",2022-10-23
2555,4604,356,276,4,2,3.6,One of my favourite restaurants.,2023-08-01
2556,1979,87,449,2,2,4.9,"Average food, nothing special.",2022-12-29
2557,218,1083,402,4,4,4.3,"Decent food, average service.",2022-05-28
2558,2773,95,61,5,4,4.7,Value for money.,2022-01-02
2559,4087,1478,274,3,1,4.5,"Decent food, average service.",2022-04-19
2560,3985,1626,251,5,2,2.3,Excellent taste and packaging.,2022-04-10
2561,2804,1959,71,5,2,3.4,Restaurant staff was helpful.,2023-06-11
2562,2650,337,341,1,2,1.4,Portion size could be bigger.,2023-02-23
2563,1995,1875,441,5,1,4.9,Value for money.,2022-09-22
2564,286,726,57,2,4,1.4,Hygienic and tasty.,2023-05-26
2565,2159,717,280,3,3,3.7,"Decent food, average service.",2022-03-08
2566,542,1235,16,4,4,1.1,"Too oily, not recommended.",2023-01-31
2567,2530,1658,201,2,1,3.9,Delivery was late but food was good.,2022-08-07
2568,4839,361,18,4,1,4.3,"Very bad experience, food was cold.",2023-11-23
2569,263,1427,389,2,3,2.4,"Decent food, average service.",2023-11-15
2570,3607,1009,425,3,4,3.7,Disappointed with the quality.,2023-11-24
2571,2587,1591,318,2,4,1.0,Best biryani in the city!,2023-02-09
2572,3611,343,311,4,1,1.1,Portion size could be bigger.,2023-05-14
2573,3637,34,112,2,1,4.1,Delivery was late but food was good.,2023-05-21
2574,4449,1198,151,4,4,1.8,"Decent food, average service.",2023-04-22
2575,4016,1048,370,1,4,4.2,Will definitely recommend to friends.,2023-11-18
2576,2075,919,364,3,3,1.4,"Average food, nothing special.",2023-03-13
2577,2599,1927,2,5,3,1.4,"Too oily, not recommended.",2023-01-24
2578,4062,443,309,4,5,4.4,Delivery was late but food was good.,2023-08-24
2579,4768,180,136,3,1,4.6,Delivery was late but food was good.,2023-09-25
2580,2662,1000,340,4,4,3.6,"Fast delivery, fresh food.",2023-11-05
2581,949,443,213,2,2,1.1,Hygienic and tasty.,2023-07-29
2582,23,1565,223,2,2,2.8,Great ambience and service.,2023-12-26
2583,1843,805,212,1,1,3.3,Great ambience and service.,2022-02-02
2584,1279,344,361,4,3,3.0,Great ambience and service.,2023-09-25
2585,497,1641,142,2,1,1.5,Will definitely recommend to friends.,2022-02-09
2586,1040,1406,193,4,2,2.8,One of my favourite restaurants.,2022-02-27
2587,1645,206,54,1,5,1.1,One of my favourite restaurants.,2023-07-11
2588,2203,419,41,1,5,1.2,One of my favourite restaurants.,2022-02-28
2589,4421,1226,240,4,1,3.8,Value for money.,2022-09-13
2590,4687,1180,389,2,5,2.9,"Too oily, not recommended.",2022-05-12
2591,4824,392,209,3,4,2.2,Food was not as per menu description.,2022-11-04
2592,2828,967,123,1,4,4.8,Value for money.,2023-05-30
2593,1410,306,309,3,3,1.9,Great ambience and service.,2022-07-25
2594,1125,1485,278,3,4,3.5,Food was not as per menu description.,2022-12-24
2595,1254,1289,471,5,1,3.5,Restaurant staff was helpful.,2022-10-29
2596,4961,1965,20,4,3,1.0,Best biryani in the city!,2023-06-09
2597,4970,1718,395,4,2,2.8,One of my favourite restaurants.,2023-06-29
2598,3991,1864,467,1,1,3.9,Best biryani in the city!,2022-03-29
2599,2347,720,105,4,4,1.4,Restaurant staff was helpful.,2023-05-12
2600,361,915,139,4,2,2.1,Delivery was late but food was good.,2022-02-26
2601,4843,36,53,5,3,1.7,Restaurant staff was helpful.,2022-06-05
2602,760,868,227,5,4,2.4,Portion size could be bigger.,2023-03-13
2603,2691,1005,72,4,5,3.9,"Too oily, not recommended.",2022-10-03
2604,370,1305,208,5,4,4.5,Disappointed with the quality.,2023-03-21
2605,3496,154,425,3,4,2.7,Best biryani in the city!,2022-04-06
2606,2890,1243,411,3,4,4.7,Delivery was late but food was good.,2022-02-14
2607,302,264,405,3,1,3.5,Value for money.,2023-09-23
2608,2318,343,148,3,4,2.7,Value for money.,2023-06-30
2609,1336,1986,172,5,4,2.4,"Average food, nothing special.",2022-03-14
2610,558,513,258,4,2,3.0,Great ambience and service.,2023-05-12
2611,1910,593,65,2,1,1.5,Great ambience and service.,2022-10-18
2612,821,1188,23,1,2,3.0,"Fast delivery, fresh food.",2022-07-17
2613,99,1551,253,2,4,2.7,"Very bad experience, food was cold.",2022-07-11
2614,4765,850,70,5,5,3.4,Hygienic and tasty.,2023-08-08
2615,657,460,96,2,2,3.5,Restaurant staff was helpful.,2023-04-02
2616,2705,1483,289,3,5,4.9,Restaurant staff was helpful.,2023-05-07
2617,1027,1317,170,4,5,3.9,Portion size could be bigger.,2023-10-28
2618,2116,1140,372,3,1,1.7,"Good quality, reasonable price.",2022-06-12
2619,1224,979,121,1,3,2.4,Loved the paneer dishes.,2022-03-25
2620,602,1989,74,3,3,3.0,Loved the paneer dishes.,2022-10-26
2621,1522,840,18,1,5,4.8,"Too oily, not recommended.",2023-02-12
2622,2332,68,239,5,3,3.6,Hygienic and tasty.,2022-09-16
2623,1620,868,436,2,5,3.2,Excellent taste and packaging.,2022-02-25
2624,3681,142,31,3,5,2.0,"Amazing food, will order again!",2023-08-31
2625,1691,1537,128,3,1,4.9,Hygienic and tasty.,2023-02-26
2626,1208,1961,260,2,3,1.3,Delivery was late but food was good.,2022-09-09
2627,3328,1232,454,5,2,2.7,Great ambience and service.,2022-02-12
2628,2322,215,153,5,1,2.4,"Decent food, average service.",2023-07-29
2629,3097,787,342,2,1,3.7,"Very bad experience, food was cold.",2022-07-08
2630,3101,41,133,5,2,1.4,Food was not as per menu description.,2022-03-27
2631,4608,1665,327,1,1,5.0,Delivery was late but food was good.,2022-06-21
2632,4538,1956,240,3,2,3.7,"Good quality, reasonable price.",2023-07-23
2633,4264,1354,472,5,4,4.8,"Good quality, reasonable price.",2023-12-15
2634,1186,1195,201,5,5,4.4,Great ambience and service.,2023-06-15
2635,225,1153,123,3,4,1.3,Will definitely recommend to friends.,2022-03-02
2636,128,1913,197,5,1,3.3,"Good quality, reasonable price.",2022-12-18
2637,1041,804,335,4,2,3.2,Great ambience and service.,2023-04-19
2638,3005,1464,482,1,3,5.0,Restaurant staff was helpful.,2023-01-20
2639,3564,638,182,3,2,4.7,"Very bad experience, food was cold.",2022-11-17
2640,1699,1163,196,3,2,4.4,Loved the paneer dishes.,2022-05-06
2641,2637,584,216,2,3,2.6,"Very bad experience, food was cold.",2023-12-15
2642,1179,901,311,5,5,3.0,Excellent taste and packaging.,2022-07-10
2643,2131,781,7,5,3,1.1,Great ambience and service.,2023-07-09
2644,1235,1195,390,1,5,3.5,"Too oily, not recommended.",2023-07-07
2645,3629,1755,110,1,3,4.7,Restaurant staff was helpful.,2022-09-11
2646,3411,453,324,2,1,1.8,Portion size could be bigger.,2022-06-05
2647,871,612,66,2,4,2.9,Food was not as per menu description.,2022-09-08
2648,1305,1175,395,2,5,2.9,Great ambience and service.,2023-10-14
2649,3993,1776,30,2,3,2.6,Portion size could be bigger.,2023-11-25
2650,2143,508,285,3,1,4.2,Excellent taste and packaging.,2022-08-29
2651,88,1070,66,5,2,2.4,Excellent taste and packaging.,2023-05-11
2652,2016,370,118,4,5,3.7,Excellent taste and packaging.,2023-11-10
2653,1144,390,232,3,1,2.1,Disappointed with the quality.,2023-06-17
2654,4767,1577,92,3,1,3.1,Delivery was late but food was good.,2023-01-05
2655,257,512,292,1,1,3.7,"Good quality, reasonable price.",2022-09-12
2656,2805,678,43,2,3,3.9,"Average food, nothing special.",2022-09-30
2657,4882,900,162,1,5,4.7,One of my favourite restaurants.,2022-12-29
2658,2783,61,345,5,2,3.7,Hygienic and tasty.,2023-02-01
2659,948,801,303,3,5,3.7,Loved the paneer dishes.,2023-11-20
2660,4316,1683,183,1,3,4.0,"Average food, nothing special.",2022-06-25
2661,2045,826,264,5,3,1.3,Best biryani in the city!,2023-04-23
2662,2037,1718,96,4,2,4.5,Will definitely recommend to friends.,2022-07-08
2663,678,657,279,1,5,4.5,Excellent taste and packaging.,2023-06-02
2664,893,1735,276,5,5,1.3,"Decent food, average service.",2023-03-19
2665,1950,1494,172,2,1,1.0,One of my favourite restaurants.,2023-01-05
2666,2307,956,362,3,4,2.2,"Fast delivery, fresh food.",2023-03-13
2667,2042,342,22,2,1,4.6,"Decent food, average service.",2022-02-20
2668,3836,112,107,4,4,3.8,Portion size could be bigger.,2023-07-11
2669,2256,1239,405,5,4,1.4,Restaurant staff was helpful.,2023-12-21
2670,1445,919,390,3,1,3.0,"Fast delivery, fresh food.",2023-01-22
2671,872,870,484,2,4,2.4,"Fast delivery, fresh food.",2022-12-10
2672,1124,706,322,3,2,4.7,Best biryani in the city!,2022-11-29
2673,2957,457,457,1,3,3.8,Best biryani in the city!,2022-07-27
2674,3830,240,299,2,1,4.9,"Good quality, reasonable price.",2022-02-22
2675,1866,808,219,2,5,2.1,"Fast delivery, fresh food.",2023-07-03
2676,2455,1332,239,3,2,1.1,Disappointed with the quality.,2022-12-30
2677,3970,1855,356,5,2,1.2,"Amazing food, will order again!",2022-05-10
2678,2647,760,356,1,3,2.9,Excellent taste and packaging.,2023-06-15
2679,4299,1104,114,2,5,2.7,Food was not as per menu description.,2023-06-04
2680,1885,1937,436,3,2,2.6,"Average food, nothing special.",2022-09-19
2681,1071,419,292,1,2,1.1,Will definitely recommend to friends.,2023-03-25
2682,359,1871,24,1,1,2.8,"Very bad experience, food was cold.",2023-02-01
2683,47,1524,147,5,1,2.1,Food was not as per menu description.,2023-04-27
2684,1088,1036,147,1,1,4.2,Disappointed with the quality.,2022-04-28
2685,2881,545,121,5,3,1.5,Value for money.,2022-07-04
2686,34,478,415,1,1,2.7,Loved the paneer dishes.,2023-07-13
